application_id,customer_id,application_date,loan_amount,annual_income,debt_to_income_ratio,monthly_debt,credit_score,num_credit_inquiries,num_late_payments_30d,num_late_payments_60d,num_late_payments_90d,credit_line_age,loan_term,interest_rate,employment_status,loan_purpose,home_ownership,application_type,default_flag
APP-000947,CUST-000947,2025-02-19 15:34:02.333364,21899.28,130049.81,0.57,4730.47,781.16,0,4,1,1,99,37,13.61,Employed,Debt consolidation,Other,Individual,1
APP-000948,CUST-000948,2025-03-19 15:34:02.333381,16698.53,116870.97,0.15,1042.44,420.23,5,2,0,1,130,47,5.2,Employed,Education,Other,Joint,0
APP-000949,CUST-000949,2024-05-31 15:34:02.333401,45218.48,100753.23,0.59,4190.68,459.72,0,0,1,1,229,47,3.06,Retired,Home improvement,Rent,Joint,1
APP-000950,CUST-000950,2024-05-19 15:34:02.333419,45723.49,115765.56,0.36,2155.79,416.58,10,2,0,0,26,54,7.45,Employed,Other,Own,Joint,0
APP-000951,CUST-000951,2024-07-02 15:34:02.333439,35669.81,124427.25,0.24,1072.53,308.68,7,2,1,1,193,50,11.47,Retired,Other,Other,Joint,1
APP-000952,CUST-000952,2024-06-01 15:34:02.333464,30628.34,98040.39,0.46,3455.74,839.68,7,0,2,0,137,35,9.95,Self-employed,Home improvement,Rent,Individual,1
APP-000953,CUST-000953,2024-08-12 15:34:02.333482,44479.58,94032.6,0.5,4312.81,824.31,3,0,1,0,75,21,12.32,Retired,Education,Own,Joint,0
APP-000954,CUST-000954,2025-04-14 15:34:02.333507,49511.11,81487.08,0.3,765.04,720.09,0,5,3,0,191,25,6.71,Self-employed,Other,Mortgage,Joint,1
APP-000955,CUST-000955,2024-06-21 15:34:02.333523,45485.14,104524.65,0.55,2697.0,661.49,8,0,2,0,229,34,14.52,Employed,Home improvement,Other,Joint,1
APP-000956,CUST-000956,2025-02-09 15:34:02.333545,20905.32,119203.68,0.37,903.74,663.51,1,4,3,2,96,34,7.88,Employed,Home improvement,Own,Joint,1
APP-000957,CUST-000957,2025-03-06 15:34:02.333564,33928.57,109137.24,0.17,1113.38,590.68,9,2,0,1,215,24,12.33,Retired,Other,Mortgage,Individual,1
APP-000958,CUST-000958,2024-11-17 15:34:02.333577,42638.41,55347.19,0.55,4302.26,757.89,2,3,1,0,1,54,13.23,Retired,Other,Other,Joint,1
APP-000959,CUST-000959,2025-03-28 15:34:02.333597,6722.41,147354.57,0.29,1169.88,344.67,3,4,2,0,12,16,7.5,Employed,Other,Rent,Individual,1
APP-000960,CUST-000960,2024-06-19 15:34:02.333610,4584.98,115904.95,0.13,2157.4,397.45,10,4,1,2,113,53,7.93,Self-employed,Debt consolidation,Rent,Individual,1
APP-000961,CUST-000961,2024-12-08 15:34:02.333629,1824.08,84384.94,0.32,1551.2,389.27,7,1,3,1,171,20,10.16,Unemployed,Debt consolidation,Own,Joint,1
APP-000962,CUST-000962,2024-08-26 15:34:02.333652,46218.62,140001.71,0.59,2914.02,812.87,1,2,0,1,239,45,11.1,Unemployed,Debt consolidation,Mortgage,Individual,1
APP-000963,CUST-000963,2024-12-28 15:34:02.333667,5370.16,37246.54,0.57,1917.82,811.84,3,2,3,0,119,46,14.13,Retired,Debt consolidation,Mortgage,Individual,1
APP-000964,CUST-000964,2025-03-16 15:34:02.333692,30543.43,20060.38,0.16,3801.62,430.89,8,5,2,0,119,43,9.55,Unemployed,Education,Own,Individual,1
APP-000965,CUST-000965,2025-03-18 15:34:02.333714,44678.63,90874.54,0.25,3044.26,699.29,2,4,2,0,36,37,6.53,Employed,Debt consolidation,Other,Joint,1
APP-000966,CUST-000966,2025-03-29 15:34:02.333735,12588.87,46635.74,0.23,687.75,558.72,1,1,3,2,202,43,11.01,Self-employed,Home improvement,Own,Individual,1
APP-000967,CUST-000967,2024-06-02 15:34:02.333755,5521.16,83904.79,0.51,2773.97,400.32,10,1,2,2,238,38,5.06,Unemployed,Education,Other,Individual,1
APP-000968,CUST-000968,2024-12-28 15:34:02.333773,43861.93,90116.79,0.54,4270.77,397.47,10,2,3,0,86,26,9.87,Retired,Debt consolidation,Other,Joint,1
APP-000969,CUST-000969,2025-02-24 15:34:02.333794,23225.11,111014.5,0.3,4703.33,429.77,6,4,1,0,93,60,3.03,Self-employed,Debt consolidation,Mortgage,Individual,1
APP-000970,CUST-000970,2024-10-29 15:34:02.333814,17066.64,40698.23,0.6,3457.99,662.76,0,2,3,0,175,28,7.86,Self-employed,Debt consolidation,Mortgage,Individual,0
APP-000971,CUST-000971,2025-02-13 15:34:02.333834,17042.23,71730.96,0.33,3052.02,321.69,9,4,2,0,110,51,10.31,Unemployed,Other,Own,Individual,1
APP-000972,CUST-000972,2025-04-06 15:34:02.333847,42692.75,123790.06,0.58,3520.61,426.39,8,3,2,2,74,53,4.56,Unemployed,Other,Own,Individual,1
APP-000973,CUST-000973,2024-09-06 15:34:02.333860,31677.23,85979.54,0.58,3805.64,319.69,10,3,0,1,236,23,5.82,Retired,Education,Other,Joint,1
APP-000974,CUST-000974,2024-05-24 15:34:02.333872,10151.29,141407.57,0.33,2026.15,342.9,9,0,3,1,156,46,8.91,Self-employed,Other,Other,Joint,1
APP-000975,CUST-000975,2025-02-06 15:34:02.333884,42015.21,36833.38,0.36,1141.54,846.81,0,5,2,2,134,12,7.78,Self-employed,Home improvement,Rent,Individual,1
APP-000976,CUST-000976,2025-04-10 15:34:02.333896,33514.94,132812.38,0.48,2072.74,700.23,5,5,3,2,9,13,11.08,Self-employed,Business,Mortgage,Joint,1
APP-000977,CUST-000977,2024-12-09 15:34:02.333908,13309.08,141450.01,0.3,3049.26,407.86,5,4,2,0,163,27,10.61,Self-employed,Other,Rent,Joint,1
APP-000978,CUST-000978,2025-01-02 15:34:02.333923,43448.31,45293.82,0.58,4634.1,813.99,5,3,1,1,20,55,11.17,Unemployed,Home improvement,Rent,Joint,1
APP-000979,CUST-000979,2024-11-01 15:34:02.333935,20064.75,145921.64,0.19,4741.11,421.91,3,2,2,0,57,44,4.27,Retired,Business,Rent,Individual,0
APP-000980,CUST-000980,2024-08-18 15:34:02.333957,26427.81,144313.67,0.57,2881.69,308.6,5,3,2,1,57,12,5.33,Employed,Other,Own,Individual,1
APP-000981,CUST-000981,2024-06-23 15:34:02.333973,24728.21,26095.68,0.36,3582.49,620.09,4,0,0,1,53,37,6.69,Unemployed,Business,Other,Individual,1
APP-000982,CUST-000982,2024-11-09 15:34:02.333993,10912.56,48157.46,0.19,3173.02,417.96,6,3,0,0,204,39,8.37,Unemployed,Debt consolidation,Own,Joint,0
APP-000983,CUST-000983,2025-02-08 15:34:02.334006,35159.17,103630.57,0.15,4761.86,735.85,0,2,1,1,98,51,9.35,Employed,Other,Other,Individual,1
APP-000984,CUST-000984,2025-02-17 15:34:02.334018,38130.48,20874.45,0.28,1328.05,582.84,8,2,3,0,227,20,14.22,Retired,Education,Own,Joint,1
APP-000985,CUST-000985,2024-07-01 15:34:02.334031,25815.53,122998.43,0.32,2322.57,464.26,2,1,3,2,86,44,7.05,Unemployed,Other,Rent,Joint,1
APP-000986,CUST-000986,2024-11-14 15:34:02.334045,39592.78,129404.92,0.24,2609.75,467.5,9,0,0,2,109,33,3.3,Employed,Debt consolidation,Own,Individual,1
APP-000987,CUST-000987,2024-10-17 15:34:02.334071,32319.09,96223.07,0.54,549.19,430.03,10,0,2,1,17,25,3.07,Unemployed,Education,Own,Individual,1
APP-000988,CUST-000988,2024-09-20 15:34:02.334084,28221.76,43679.37,0.15,1655.66,768.12,8,4,3,1,150,51,14.94,Retired,Home improvement,Other,Individual,1
APP-000989,CUST-000989,2024-06-03 15:34:02.334099,39652.55,113516.9,0.25,2183.74,710.8,2,2,1,1,73,25,14.4,Employed,Other,Mortgage,Individual,1
APP-000990,CUST-000990,2025-03-02 15:34:02.334121,37115.26,44755.08,0.13,1160.87,378.77,10,0,2,2,23,15,7.53,Employed,Debt consolidation,Mortgage,Joint,1
APP-000991,CUST-000991,2025-02-03 15:34:02.334134,10993.89,91856.98,0.27,2756.06,721.81,6,4,0,2,116,23,12.44,Unemployed,Education,Other,Joint,1
APP-000992,CUST-000992,2024-10-22 15:34:02.334146,28540.02,54531.94,0.17,942.82,614.17,0,2,1,2,23,44,12.8,Retired,Education,Mortgage,Individual,1
APP-000993,CUST-000993,2024-07-18 15:34:02.334159,43582.49,113377.58,0.58,3298.02,396.55,7,5,1,0,113,57,11.74,Self-employed,Debt consolidation,Rent,Individual,1
APP-000994,CUST-000994,2024-07-04 15:34:02.334181,47804.45,138253.4,0.21,2177.31,394.16,1,5,3,1,168,49,3.9,Unemployed,Home improvement,Mortgage,Individual,1
APP-000995,CUST-000995,2024-11-10 15:34:02.334195,33012.66,111321.13,0.22,2972.5,791.99,3,2,2,1,106,19,8.87,Retired,Education,Mortgage,Individual,0
APP-000996,CUST-000996,2024-11-28 15:34:02.334210,13109.63,22542.84,0.27,4354.08,617.68,7,4,0,0,228,40,10.24,Retired,Debt consolidation,Mortgage,Individual,1
APP-000997,CUST-000997,2025-02-02 15:34:02.334235,3716.44,52043.62,0.55,2448.85,589.85,7,5,0,0,125,57,13.74,Unemployed,Home improvement,Mortgage,Individual,1
APP-000998,CUST-000998,2024-05-15 15:34:02.334255,37884.7,32812.33,0.5,2106.23,734.82,0,4,1,0,9,14,6.18,Retired,Other,Other,Joint,1
APP-000999,CUST-000999,2025-01-08 15:34:02.334274,34972.66,113865.78,0.54,3403.27,496.55,3,5,3,0,204,60,12.48,Employed,Home improvement,Own,Joint,1
